date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:03	37357/37357	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/index.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/index.html	(from )
12:48:10	177/177	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jul%202017%2007:48:02%20GMT	http://coderthemes.com/robots.txt		(from )
12:48:13	99678/99678	---MCZ	200	added ('OK')	image/x-icon	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/images/favicon.ico	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/images/favicon.ico	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:15	10878/10878	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/plugins/chartist/css/chartist.min.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/plugins/chartist/css/chartist.min.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:15	6060/6060	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/plugins/bootstrap-select/css/bootstrap-select.min.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/plugins/bootstrap-select/css/bootstrap-select.min.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:18	121200/121200	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/bootstrap.min.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/bootstrap.min.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:19	15372/15372	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/core.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/core.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:20	63271/63271	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/components.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/components.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:23	138484/138484	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/icons.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/icons.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:23	14337/14337	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/pages.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/pages.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:23	11330/11330	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/menu.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/menu.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:23	3735/3735	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/css/responsive.css	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/css/responsive.css	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:31	6365/6365	---M--	200	added ('OK')	image/png	etag:%2258d643cd-18dd%22	http://coderthemes.com/codefox_1.1/light_1/assets/images/logo.png	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/images/logo.png	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:31	11084/11084	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/assets/js/modernizr.min.js	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/js/modernizr.min.js	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:38	9623/9623	---M--	200	added ('OK')	image/png	etag:%2258d643cd-2597%22	http://coderthemes.com/codefox_1.1/light_1/assets/images/logo_sm.png	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/images/logo_sm.png	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:39	3968/3968	---M--	200	added ('OK')	image/jpeg	etag:%2258d643cd-f80%22	http://coderthemes.com/codefox_1.1/light_1/assets/images/users/avatar-1.jpg	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/assets/images/users/avatar-1.jpg	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:42	48323/48323	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-typography.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-typography.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:42	46978/46978	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-panels.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-panels.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:45	53899/53899	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-buttons.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-buttons.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:46	61624/61624	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-modals.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-modals.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:47	38936/38936	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-checkbox-radio.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-checkbox-radio.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:48	69252/69252	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-tabs.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-tabs.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:49	48596/48596	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-progressbars.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-progressbars.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:50	45384/45384	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-notifications.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-notifications.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:57	29873/29873	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-carousel.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-carousel.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:58	28092/28092	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-video.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-video.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:48:58	39413/39413	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-tooltips-popovers.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-tooltips-popovers.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:06	57368/57368	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-images.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-images.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:07	41108/41108	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/ui-bootstrap.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/ui-bootstrap.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:08	69177/69177	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/icons-colored.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/icons-colored.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:16	426921/426921	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/icons-materialdesign.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/icons-materialdesign.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:16	71859/71859	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/icons-dripicons.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/icons-dripicons.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:17	165017/165017	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/icons-fontawesome.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/icons-fontawesome.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:18	53987/53987	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/icons-feather.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/icons-feather.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:19	33378/33378	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-flot.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-flot.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:21	35428/35428	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-morris.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-morris.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:22	33900/33900	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-google.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-google.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:23	46213/46213	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-chartist.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-chartist.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:24	30836/30836	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-chartjs.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-chartjs.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:25	31057/31057	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-c3.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-c3.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:26	30250/30250	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-sparkline.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-sparkline.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:27	33532/33532	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/chart-knob.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/chart-knob.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:28	53652/53652	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-elements.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-elements.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:34	75994/75994	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-advanced.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-advanced.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:35	49908/49908	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-validation.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-validation.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:36	41752/41752	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-pickers.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-pickers.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:37	44837/44837	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-wizard.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-wizard.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:38	37448/37448	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-mask.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-mask.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:38	28351/28351	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-summernote.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-summernote.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:41	27852/27852	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-wysiwig.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-wysiwig.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:42	34134/34134	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/form-uploads.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/form-uploads.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:43	45288/45288	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/tables-basic.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/tables-basic.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:43	95404/95404	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/tables-layouts.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/tables-layouts.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:44	241354/241354	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/tables-datatable.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/tables-datatable.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:57	40168/40168	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/tables-responsive.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/tables-responsive.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:49:58	74174/74174	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/tables-tablesaw.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/tables-tablesaw.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:06	83922/83922	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/tables-editable.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/tables-editable.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:14	41896/41896	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/admin-grid.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/admin-grid.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:14	32983/32983	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/admin-sweet-alert.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/admin-sweet-alert.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:17	48668/48668	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/admin-widgets.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/admin-widgets.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:18	33726/33726	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/admin-nestable.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/admin-nestable.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:19	31180/31180	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/admin-rangeslider.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/admin-rangeslider.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:21	45041/45041	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:48%20GMT	http://coderthemes.com/codefox_1.1/light_1/admin-ratings.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/admin-ratings.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:22	35059/35059	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/calendar.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/calendar.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:28	29479/29479	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/maps-google.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/maps-google.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:30	30833/30833	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/maps-vector.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/maps-vector.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:31	28300/28300	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/maps-mapael.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/maps-mapael.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:36	26148/26148	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-starter.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-starter.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:38	6100/6100	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-login.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-login.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:38	6473/6473	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-register.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-register.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:38	5367/5367	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-logout.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-logout.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:41	5011/5011	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-recoverpw.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-recoverpw.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:42	5172/5172	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-lock-screen.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-lock-screen.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:43	3932/3932	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-confirm-mail.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-confirm-mail.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:44	3194/3194	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-404.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-404.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:45	25904/25904	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-404-alt.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-404-alt.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:45	3018/3018	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/page-500.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/page-500.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:46	35040/35040	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-about.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-about.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:50:53	31924/31924	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-contact.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-contact.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:51:00	48673/48673	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-members.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-members.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:51:01	48027/48027	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-timeline.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-timeline.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:51:01	35193/35193	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-invoice.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-invoice.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:51:14	3620/3620	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-maintenance.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-maintenance.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
12:51:15	5149/5149	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2010:17:49%20GMT	http://coderthemes.com/codefox_1.1/light_1/extras-coming-soon.html	/home/usman/websites/CodeFox/coderthemes.com/codefox_1.1/light_1/extras-coming-soon.html	(from http://coderthemes.com/codefox_1.1/light_1/index.html)
